transaction_id,order_id,order_date,ship_date,ship_mode,order_priority,customer_id,customer_name,segment,product_id,product_name,category,sub_category,market,region,country,state,city,sales,profit,quantity,discount,shipping_cost
35228,MX-2012-163769,2012-08-29,2012-09-02,"Standard Class",Medium,DS-130303,"Darrin Sayre","Home Office",OFF-FA-10004258,"OIC Thumb Tacks, Bulk Pack","Office Supplies",Fasteners,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",17.00,0.80,3,0.00,1.64
30077,US-2012-135034,2012-09-04,2012-09-09,"Standard Class",Medium,TN-210403,"Tanja Norvell","Home Office",OFF-AR-10004772,"Boston Highlighters, Fluorescent","Office Supplies",Art,LATAM,South,Argentina,"Santa Fe",Avellaneda,24.00,-8.06,3,0.00,2.62
5178,US-2012-135034,2012-09-04,2012-09-09,"Standard Class",Medium,TN-210403,"Tanja Norvell","Home Office",TEC-PH-10002493,"Nokia Signal Booster, with Caller ID",Technology,Phones,LATAM,South,Argentina,"Santa Fe",Avellaneda,218.00,-65.52,4,0.00,15.65
30795,US-2012-119991,2012-09-19,2012-09-25,"Standard Class",Medium,PA-190603,"Pete Armstrong","Home Office",OFF-AP-10003043,"Breville Blender, White","Office Supplies",Appliances,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",73.00,-31.57,2,0.00,4.08
21421,US-2012-119991,2012-09-19,2012-09-25,"Standard Class",Medium,PA-190603,"Pete Armstrong","Home Office",OFF-LA-10002401,"Avery Shipping Labels, Laser Printer Compatible","Office Supplies",Labels,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",28.00,3.72,6,0.00,2.43
15053,US-2012-119991,2012-09-19,2012-09-25,"Standard Class",Medium,PA-190603,"Pete Armstrong","Home Office",OFF-PA-10002360,"SanDisk Computer Printout Paper, 8.5 x 11","Office Supplies",Paper,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",109.00,-68.86,8,0.00,3.60
50357,US-2012-153164,2012-12-28,2013-01-01,"Standard Class",Medium,CH-120703,"Cathy Hwang","Home Office",OFF-SU-10003749,"Fiskars Box Cutter, Easy Grip","Office Supplies",Supplies,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",45.00,-11.17,3,0.00,3.50
37365,US-2014-128118,2014-04-21,2014-04-25,"Standard Class",Medium,ME-173203,"Maria Etezadi","Home Office",TEC-PH-10000087,"Apple Signal Booster, Cordless",Technology,Phones,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",335.00,-189.72,6,0.00,22.51
18286,US-2014-128118,2014-04-21,2014-04-25,"Standard Class",Medium,ME-173203,"Maria Etezadi","Home Office",OFF-SU-10002993,"Fiskars Trimmer, High Speed","Office Supplies",Supplies,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",51.00,-27.12,3,0.00,1.71
5889,US-2014-128118,2014-04-21,2014-04-25,"Standard Class",Medium,ME-173203,"Maria Etezadi","Home Office",OFF-FA-10000087,"Accos Clamps, Assorted Sizes","Office Supplies",Fasteners,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",27.00,-5.87,4,0.00,0.48
5891,US-2012-121741,2012-12-10,2012-12-14,"Standard Class",Medium,SC-206803,"Steve Carroll","Home Office",TEC-CO-10002700,"Hewlett Fax and Copier, Digital",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",307.00,-21.57,4,0.00,24.86
45094,US-2013-131429,2013-03-20,2013-03-24,"Standard Class",Medium,PN-187753,"Parhena Norris","Home Office",TEC-CO-10002201,"Sharp Ink, Color",Technology,Copiers,LATAM,South,Argentina,Corrientes,Corrientes,201.00,-91.31,4,0.00,11.59
22389,US-2013-131429,2013-03-20,2013-03-24,"Standard Class",Medium,PN-187753,"Parhena Norris","Home Office",FUR-CH-10000336,"SAFCO Chairmat, Set of Two",Furniture,Chairs,LATAM,South,Argentina,Corrientes,Corrientes,174.00,-87.02,7,0.00,16.51
27597,US-2014-147704,2014-07-11,2014-07-17,"Standard Class",Medium,PB-188053,"Patrick Bzostek","Home Office",TEC-CO-10000956,"Sharp Copy Machine, Laser",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",286.00,-43.99,3,0.00,26.72
48228,MX-2014-119389,2014-11-10,2014-11-14,"Standard Class",Medium,FG-142603,"Frank Gastineau","Home Office",TEC-PH-10000599,"Samsung Audio Dock, Cordless",Technology,Phones,LATAM,South,Argentina,Neuquén,Neuquén,204.00,16.96,3,0.00,11.41
6688,MX-2014-119389,2014-11-10,2014-11-14,"Standard Class",Medium,FG-142603,"Frank Gastineau","Home Office",FUR-BO-10003563,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,LATAM,South,Argentina,Neuquén,Neuquén,117.00,-40.89,2,0.00,9.22
44020,US-2014-159884,2014-11-28,2014-12-03,"Standard Class",Medium,BT-115303,"Bradley Talbott","Home Office",TEC-PH-10002774,"Nokia Smart Phone, with Caller ID",Technology,Phones,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",1278.00,-0.08,5,0.00,129.15
41867,US-2013-150924,2013-10-05,2013-10-11,"Standard Class",Medium,NB-185803,"Nicole Brennan",Corporate,TEC-CO-10004690,"HP Wireless Fax, Digital",Technology,Copiers,LATAM,South,Argentina,Chaco,Resistencia,287.00,3.80,2,0.00,13.93
38351,US-2013-150924,2013-10-05,2013-10-11,"Standard Class",Medium,NB-185803,"Nicole Brennan",Corporate,FUR-CH-10000777,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,LATAM,South,Argentina,Chaco,Resistencia,1131.00,-169.73,6,0.00,62.04
6692,US-2013-150924,2013-10-05,2013-10-11,"Standard Class",Medium,NB-185803,"Nicole Brennan",Corporate,FUR-BO-10002975,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,LATAM,South,Argentina,Chaco,Resistencia,145.00,-38.76,3,0.00,9.89
16154,MX-2013-162481,2013-04-11,2013-04-16,"Standard Class",Medium,MP-179653,"Michael Paige",Corporate,TEC-PH-10003312,"Cisco Office Telephone, VoIP",Technology,Phones,LATAM,South,Argentina,"Santa Fe","San Justo",161.00,2.60,5,0.00,5.02
41225,US-2014-104738,2014-11-04,2014-11-11,"Standard Class",Medium,DK-128353,"Damala Kotsonis",Corporate,FUR-TA-10001090,"Chromcraft Round Table, Rectangular",Furniture,Tables,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",465.00,-836.43,5,1.00,27.56
30797,US-2014-104738,2014-11-04,2014-11-11,"Standard Class",Medium,DK-128353,"Damala Kotsonis",Corporate,TEC-PH-10004074,"Samsung Smart Phone, with Caller ID",Technology,Phones,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",509.00,-305.36,2,0.00,40.77
8841,US-2014-104738,2014-11-04,2014-11-11,"Standard Class",Medium,DK-128353,"Damala Kotsonis",Corporate,FUR-CH-10001374,"Novimex Steel Folding Chair, Black",Furniture,Chairs,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",128.00,10.64,4,0.00,6.48
40504,US-2012-111934,2012-09-11,2012-09-16,"Standard Class",Medium,SP-208603,"Sung Pak",Corporate,TEC-AC-10001830,"Enermax Router, Erganomic",Technology,Accessories,LATAM,South,Argentina,"Río Negro",Cipolletti,410.00,-245.94,4,0.00,31.70
41227,MX-2013-127859,2013-05-24,2013-05-29,"Standard Class",Medium,CJ-118753,"Carl Jackson",Corporate,FUR-FU-10003419,"Eldon Clock, Erganomic",Furniture,Furnishings,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",88.00,11.74,4,0.00,6.52
24520,MX-2013-127859,2013-05-24,2013-05-29,"Standard Class",Medium,CJ-118753,"Carl Jackson",Corporate,TEC-CO-10000388,"Canon Fax Machine, Color",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",128.00,-85.71,1,0.00,13.89
21424,MX-2013-127859,2013-05-24,2013-05-29,"Standard Class",Medium,CJ-118753,"Carl Jackson",Corporate,OFF-PA-10003715,"Xerox Computer Printout Paper, Recycled","Office Supplies",Paper,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",21.00,-11.92,2,0.00,1.18
42574,US-2012-100881,2012-06-07,2012-06-13,"Standard Class",Medium,EA-140353,"Erin Ashbrook",Corporate,OFF-PA-10001516,"Xerox Note Cards, Recycled","Office Supplies",Paper,LATAM,South,Argentina,"Provincia de Buenos Aires","La Plata",21.00,-5.62,2,0.00,0.95
39068,US-2012-100881,2012-06-07,2012-06-13,"Standard Class",Medium,EA-140353,"Erin Ashbrook",Corporate,FUR-FU-10002004,"Tenex Stacking Tray, Durable",Furniture,Furnishings,LATAM,South,Argentina,"Provincia de Buenos Aires","La Plata",10.00,-3.55,1,0.00,0.69
50359,US-2012-126487,2012-12-21,2012-12-26,"Standard Class",Medium,GG-146503,"Greg Guthrie",Corporate,OFF-FA-10002427,"Stockwell Push Pins, 12 Pack","Office Supplies",Fasteners,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",16.00,-10.49,3,0.00,0.90
37368,US-2012-126487,2012-12-21,2012-12-26,"Standard Class",Medium,GG-146503,"Greg Guthrie",Corporate,OFF-AR-10003096,"Binney & Smith Sketch Pad, Blue","Office Supplies",Art,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",148.00,-32.26,8,0.00,7.34
5893,US-2012-126487,2012-12-21,2012-12-26,"Standard Class",Medium,GG-146503,"Greg Guthrie",Corporate,TEC-CO-10002065,"Hewlett Copy Machine, Laser",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",315.00,-153.80,3,0.00,19.80
31852,US-2011-159457,2011-09-30,2011-10-05,"Standard Class",Medium,KE-164203,"Katrina Edelman",Corporate,OFF-AR-10003794,"Boston Pencil Sharpener, Water Color","Office Supplies",Art,LATAM,South,Argentina,"Santa Fe","San Justo",70.00,-1.27,6,0.00,3.88
3754,US-2011-159457,2011-09-30,2011-10-05,"Standard Class",Medium,KE-164203,"Katrina Edelman",Corporate,FUR-BO-10003297,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,LATAM,South,Argentina,"Santa Fe","San Justo",114.00,-66.24,2,0.00,7.60
757,US-2013-106593,2013-09-17,2013-09-22,"Standard Class",Medium,EM-138103,"Eleni McCrary",Corporate,OFF-EN-10004899,"Jiffy Mailers, Recycled","Office Supplies",Envelopes,LATAM,South,Argentina,Mendoza,Mendoza,43.00,-5.80,3,0.00,2.09
755,US-2013-106593,2013-09-17,2013-09-22,"Standard Class",Medium,EM-138103,"Eleni McCrary",Corporate,FUR-CH-10000996,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,LATAM,South,Argentina,Mendoza,Mendoza,76.00,-44.55,2,0.00,3.35
37367,US-2013-104017,2013-10-12,2013-10-17,"Standard Class",Medium,JM-156553,"Jim Mitchum",Corporate,FUR-FU-10002168,"Eldon Photo Frame, Black",Furniture,Furnishings,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",46.00,-3.91,2,0.00,3.94
5896,US-2013-104017,2013-10-12,2013-10-17,"Standard Class",Medium,JM-156553,"Jim Mitchum",Corporate,FUR-TA-10000637,"Bevis Conference Table, Rectangular",Furniture,Tables,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",369.00,-307.15,2,1.00,17.34
34693,US-2011-130379,2011-05-23,2011-05-28,"Standard Class",Medium,SG-208903,"Susan Gilcrest",Corporate,TEC-MA-10000122,"Okidata Calculator, Red",Technology,Machines,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",40.00,-11.89,2,0.00,1.52
30798,US-2011-130379,2011-05-23,2011-05-28,"Standard Class",Medium,SG-208903,"Susan Gilcrest",Corporate,OFF-AR-10001850,"Boston Sketch Pad, Water Color","Office Supplies",Art,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",290.00,-164.47,14,0.00,22.11
41228,US-2011-146927,2011-09-26,2011-09-30,"Standard Class",Medium,NS-186403,"Noel Staavos",Corporate,OFF-AP-10000200,"KitchenAid Refrigerator, Red","Office Supplies",Appliances,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",422.00,-211.21,2,0.00,18.11
12029,US-2012-109505,2012-09-03,2012-09-09,"Standard Class",Medium,KN-163903,"Katherine Nockton",Corporate,OFF-SU-10004119,"Acme Trimmer, Steel","Office Supplies",Supplies,LATAM,South,Argentina,Salta,Salta,35.00,-0.02,2,0.00,3.04
34697,US-2013-113061,2013-10-25,2013-10-29,"Standard Class",Medium,DJ-134203,"Denny Joy",Corporate,OFF-ST-10003648,"Smead Folders, Wire Frame","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",33.00,-12.78,5,0.00,0.93
34694,US-2013-113061,2013-10-25,2013-10-29,"Standard Class",Medium,DJ-134203,"Denny Joy",Corporate,OFF-PA-10000705,"Eaton Note Cards, Multicolor","Office Supplies",Paper,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",111.00,9.07,9,0.00,7.24
45096,US-2013-151246,2013-11-22,2013-11-26,"Standard Class",Medium,BW-111103,"Bart Watters",Corporate,OFF-ST-10003729,"Tenex Box, Industrial","Office Supplies",Storage,LATAM,South,Argentina,"Provincia de Buenos Aires","San Nicolás de los Arroyos",20.00,-7.82,3,0.00,1.68
39070,US-2013-151246,2013-11-22,2013-11-26,"Standard Class",Medium,BW-111103,"Bart Watters",Corporate,OFF-PA-10001385,"Xerox Memo Slips, 8.5 x 11","Office Supplies",Paper,LATAM,South,Argentina,"Provincia de Buenos Aires","San Nicolás de los Arroyos",21.00,-4.96,3,0.00,0.89
13635,US-2013-151246,2013-11-22,2013-11-26,"Standard Class",Medium,BW-111103,"Bart Watters",Corporate,OFF-SU-10002169,"Fiskars Letter Opener, High Speed","Office Supplies",Supplies,LATAM,South,Argentina,"Provincia de Buenos Aires","San Nicolás de los Arroyos",22.00,-1.10,2,0.00,1.79
39073,MX-2014-128762,2014-10-29,2014-11-03,"Standard Class",Medium,FW-143953,"Fred Wasserman",Corporate,OFF-BI-10004080,"Wilson Jones 3-Hole Punch, Economy","Office Supplies",Binders,LATAM,South,Argentina,Mendoza,Mendoza,6.00,-13.06,1,1.00,0.40
32571,MX-2014-128762,2014-10-29,2014-11-03,"Standard Class",Medium,FW-143953,"Fred Wasserman",Corporate,OFF-AP-10000621,"KitchenAid Microwave, Silver","Office Supplies",Appliances,LATAM,South,Argentina,Mendoza,Mendoza,373.00,49.76,3,0.00,30.01
9884,MX-2014-128762,2014-10-29,2014-11-03,"Standard Class",Medium,FW-143953,"Fred Wasserman",Corporate,OFF-LA-10000203,"Hon Round Labels, Laser Printer Compatible","Office Supplies",Labels,LATAM,South,Argentina,Mendoza,Mendoza,13.00,0.42,5,0.00,1.11
35235,US-2014-153381,2014-12-25,2014-12-31,"Standard Class",Medium,BF-112753,"Beth Fritzler",Corporate,OFF-AR-10001659,"Boston Markers, Blue","Office Supplies",Art,LATAM,South,Argentina,"Santa Fe",Rosario,53.00,-12.36,5,0.00,2.25
37371,US-2011-154515,2011-12-22,2011-12-27,"Standard Class",Medium,GM-146953,"Greg Maxwell",Corporate,OFF-BI-10000816,"Ibico 3-Hole Punch, Recycled","Office Supplies",Binders,LATAM,South,Argentina,Córdoba,Córdoba,12.00,-14.80,2,1.00,0.72
41230,US-2014-112172,2014-06-21,2014-06-27,"Standard Class",Medium,LS-172003,"Luke Schmidt",Corporate,OFF-ST-10002538,"Rogers File Cart, Single Width","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",114.00,-0.02,2,0.00,7.06
41218,US-2014-131912,2014-08-16,2014-08-21,"Standard Class",Medium,EM-138253,"Elizabeth Moffitt",Corporate,OFF-ST-10004597,"Eldon File Cart, Industrial","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",205.00,-23.94,4,0.00,25.76
41236,MX-2011-132066,2011-07-07,2011-07-13,"Standard Class",Medium,CM-121603,"Charles McCrossin",Consumer,TEC-AC-10001311,"Belkin Keyboard, Erganomic",Technology,Accessories,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",163.00,16.28,5,0.00,7.18
8846,MX-2011-132066,2011-07-07,2011-07-13,"Standard Class",Medium,CM-121603,"Charles McCrossin",Consumer,TEC-CO-10002759,"HP Copy Machine, Laser",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",194.00,-123.94,2,0.00,13.92
41233,US-2012-132591,2012-06-20,2012-06-26,"Standard Class",Medium,JK-160903,"Juliana Krohn",Consumer,OFF-BI-10002455,"Acco 3-Hole Punch, Durable","Office Supplies",Binders,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",6.00,-11.60,1,1.00,0.23
24525,US-2012-132591,2012-06-20,2012-06-26,"Standard Class",Medium,JK-160903,"Juliana Krohn",Consumer,OFF-ST-10000423,"Rogers Trays, Blue","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",74.00,-35.78,3,0.00,7.30
48233,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,TEC-AC-10001172,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",159.00,26.39,9,0.00,6.78
45104,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-LA-10000845,"Novimex Round Labels, Adjustable","Office Supplies",Labels,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",3.00,0.26,2,0.00,0.24
45101,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-EN-10003939,"Kraft Interoffice Envelope, Set of 50","Office Supplies",Envelopes,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",56.00,-9.40,3,0.00,4.00
41890,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,FUR-CH-10003706,"Harbour Creations Chairmat, Black",Furniture,Chairs,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",111.00,-42.69,4,0.00,5.61
38362,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-FA-10002491,"Stockwell Rubber Bands, Bulk Pack","Office Supplies",Fasteners,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",26.00,-1.79,4,0.00,1.94
25464,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-FA-10000131,"Accos Clamps, 12 Pack","Office Supplies",Fasteners,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",38.00,-18.28,5,0.00,2.33
19289,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-ST-10000836,"Tenex Trays, Blue","Office Supplies",Storage,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",43.00,-22.43,2,0.00,2.56
9892,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-FA-10003961,"Advantus Rubber Bands, Assorted Sizes","Office Supplies",Fasteners,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",22.00,-0.42,4,0.00,1.35
760,US-2012-139675,2012-10-27,2012-11-03,"Standard Class",Medium,EC-140503,"Erin Creighton",Consumer,OFF-BI-10004654,"Ibico 3-Hole Punch, Economy","Office Supplies",Binders,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",6.00,-8.95,1,1.00,0.24
47231,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,OFF-BI-10000404,"Avery Binder Covers, Clear","Office Supplies",Binders,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",6.00,-7.84,3,1.00,0.51
44033,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,FUR-CH-10004242,"Office Star Steel Folding Chair, Black",Furniture,Chairs,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",36.00,3.55,1,0.00,3.10
37375,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,FUR-FU-10003408,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",27.00,-7.12,3,0.00,2.24
37354,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,OFF-SU-10000085,"Kleencut Trimmer, Steel","Office Supplies",Supplies,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",82.00,-4.14,5,0.00,5.48
24528,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,OFF-EN-10001861,"Kraft Peel and Seal, Set of 50","Office Supplies",Envelopes,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",57.00,-1.01,7,0.00,4.16
24507,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,OFF-AR-10001678,"Binney & Smith Sketch Pad, Easy-Erase","Office Supplies",Art,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",93.00,15.48,5,0.00,2.16
15059,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,OFF-LA-10004933,"Harbour Creations Shipping Labels, Adjustable","Office Supplies",Labels,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",19.00,-8.48,5,0.00,0.65
15056,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,TEC-CO-10000262,"Brother Ink, Laser",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",117.00,-45.59,2,0.00,5.39
8849,US-2012-122658,2012-11-23,2012-11-27,"Standard Class",Medium,SV-209353,"Susan Vittorini",Consumer,OFF-BI-10001150,"Avery Index Tab, Economy","Office Supplies",Binders,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",2.00,-1.79,1,1.00,0.06
50365,MX-2013-109771,2013-03-28,2013-04-04,"Standard Class",Medium,LC-171403,"Logan Currie",Consumer,OFF-PA-10001576,"Eaton Memo Slips, Multicolor","Office Supplies",Paper,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",48.00,-24.32,8,0.00,4.15
50352,MX-2013-109771,2013-03-28,2013-04-04,"Standard Class",Medium,LC-171403,"Logan Currie",Consumer,TEC-AC-10003081,"Memorex Mouse, USB",Technology,Accessories,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",68.00,-38.69,6,0.00,2.61
41242,MX-2013-109771,2013-03-28,2013-04-04,"Standard Class",Medium,LC-171403,"Logan Currie",Consumer,FUR-CH-10003982,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",292.00,9.70,4,0.00,18.83
41240,MX-2013-109771,2013-03-28,2013-04-04,"Standard Class",Medium,LC-171403,"Logan Currie",Consumer,FUR-BO-10003287,"Dania Corner Shelving, Traditional",Furniture,Bookcases,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",98.00,-37.46,2,0.00,5.62
37376,MX-2013-109771,2013-03-28,2013-04-04,"Standard Class",Medium,LC-171403,"Logan Currie",Consumer,OFF-EN-10001832,"Kraft Clasp Envelope, Set of 50","Office Supplies",Envelopes,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",11.00,0.90,3,0.00,0.83
